t_a
0.002100064
0.004811664
0.005057739
0.0024548369999999996
0.002966838
0.003874143
0.0017909299999999998
0.004379937
0.0008001
0.002925532
0.0016406129999999998
0.0015494689999999997
0.002123227
0.0007005
0.001551079
0.001476068
0.001711564
0.0021966250000000002
0.001270549
0.0036733039999999996
0.0029207810000000003
