t_a
0.00017922
0.00017922
0.00017922
0.00017922
0.001280465
0.0008199119999999999
0.001483372
0.002555161
0.001235333
0.0008340989999999999
0.002786998
0.0029778810000000004
0.0014994879999999998
0.000773644
0.001109655
0.000953092
0.00211354
0.001139847
0.0016432890000000003
0.0015452309999999998
0.001089485
0.0014254650000000001
0.001356939
0.001309688
0.0013204459999999999
0.002022107
0.001705137
0.001757688
0.00128885
0.002919482
0.0008617800000000001
0.002807655
0.000820208
0.00133421
0.00134957
0.001791059
0.001514154
0.00107687
0.0019489040000000002
0.001759785
0.002772862
0.0026872429999999997
0.001874167
0.002081565
0.00035906
0.0018758789999999998
0.00134668
0.0006889909999999999
0.0026175219999999997
0.001836172
0.001316537
0.001188195
